id_commande,date_commande,date_livraison,montant_€,retard_jours,satisfaction_1-5,retard,jour_semaine_commande,mois_commande,fournisseur_BioMedica,fournisseur_ClinLab Services,fournisseur_GlobalMeds,fournisseur_HealthTech Group,fournisseur_MedSupply SAS,fournisseur_PharmOne Europe,fournisseur_PharmaCore,fournisseur_Sanitech,fournisseur_VitalLab,catégorie_achat_Entretien,catégorie_achat_Formation,catégorie_achat_Informatique,catégorie_achat_Logistique,catégorie_achat_Matériel labo,catégorie_achat_Médicaments,catégorie_achat_Services externes,catégorie_achat_Sécurité,catégorie_achat_Équipements médicaux,statut_En cours,statut_Reçu,risque_retard
1243,2025-06-14,2025-06-27,3497.0,8,4.8,1,5,6,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0.526860682145845
1244,2025-04-05,2025-04-15,19679.09,5,2.3,1,5,4,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.4968505430513112
1245,2025-06-11,2025-06-16,7223.13,0,1.3,0,2,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.6031532028417061
1246,2025-03-29,2025-03-28,3500.89,0,2.4,0,5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.448286098584294
1247,2025-03-02,2025-03-16,9093.87,9,3.6,1,6,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.45073048606425925
1248,2025-04-09,2025-04-10,8314.85,0,3.7,0,2,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5214271191281804
1249,2025-06-18,2025-07-02,4335.46,9,5.0,1,2,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.52285048480033
1250,2025-03-16,2025-03-29,14125.17,8,2.9,1,6,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5347027423549572
1251,2025-04-25,2025-05-03,2597.31,3,2.4,1,4,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0.43835681055641573
1252,2025-01-20,2025-01-19,12291.38,0,3.9,0,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0.3338556917475124
1253,2025-03-12,2025-03-17,9915.7,0,3.8,0,2,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.4709101875931156
1254,2025-02-06,2025-02-07,11019.61,0,2.0,0,3,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.4572665184975748
1255,2025-06-06,2025-06-07,14834.86,0,2.7,0,4,6,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.5673887048333961
1256,2025-06-02,2025-06-02,3601.32,0,3.5,0,0,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.4583290559706678
1257,2025-03-25,2025-04-04,18572.02,5,4.4,1,1,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.48323858539760584
1258,2025-06-24,2025-06-26,6830.73,0,2.1,0,1,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.4818184446149081
1259,2025-02-09,2025-02-18,2499.98,4,4.7,1,6,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0.47274805759843747
1260,2025-04-30,2025-05-10,17863.51,5,3.6,1,2,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.4072346778963107
1261,2025-03-10,2025-03-09,7779.4,0,1.4,0,0,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.6008561397801427
1262,2025-02-21,2025-03-06,6025.95,8,4.0,1,4,2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.463392255050232
1263,2025-01-16,2025-01-29,11336.51,8,3.9,1,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.5548593789885099
1264,2025-05-10,2025-05-25,18368.36,10,3.0,1,5,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.48008090119477326
1265,2025-01-30,2025-02-11,12353.66,7,1.6,1,3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.5707213305698061
1266,2025-04-27,2025-04-29,8149.05,0,3.2,0,6,4,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0.5858010022447295
1267,2025-03-25,2025-04-01,12480.45,2,1.4,1,1,3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.5413136883612164
1268,2025-03-07,2025-03-07,18431.12,0,4.8,0,4,3,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.45328072851249407
1269,2025-02-20,2025-02-19,5431.64,0,3.9,0,3,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.5808456462617563
1270,2025-06-21,2025-07-05,15841.72,9,3.1,1,5,6,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0.41324982277097183
1271,2025-01-26,2025-02-09,16027.36,9,3.9,1,6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.469331613319208
1272,2025-02-13,2025-02-23,6556.63,5,4.0,1,3,2,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0.38966197053495066
1273,2025-05-06,2025-05-09,1226.22,0,2.5,0,1,5,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.46233227420990664
1274,2025-01-05,2025-01-20,11341.37,10,3.6,1,6,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.5158883502619306
1275,2025-03-29,2025-04-13,18895.67,10,1.5,1,5,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.49916433578733194
1276,2025-02-01,2025-02-10,16525.23,4,2.3,1,5,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.6629752844399046
1277,2025-05-07,2025-05-05,2090.5,0,4.0,0,2,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6264342371000671
1278,2025-01-04,2025-01-16,6771.96,7,4.2,1,5,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.5444388323003757
1279,2025-03-11,2025-03-21,10087.89,5,4.9,1,1,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.4646457955436347
1280,2025-06-27,2025-07-03,18293.37,1,3.9,1,4,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.672952032631456
1281,2025-05-27,2025-06-03,5793.04,2,1.9,1,1,5,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0.6120525664424556
1282,2025-01-18,2025-01-26,19462.84,3,1.1,1,5,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6907984776729807
1283,2025-03-03,2025-03-07,15378.54,0,3.1,0,0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,0.5072317931605652
1284,2025-06-17,2025-06-20,11860.93,0,3.7,0,1,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.5258378252550069
1285,2025-02-03,2025-02-03,10658.95,0,2.2,0,0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.49544627394587926
1286,2025-04-23,2025-04-25,18739.43,0,2.8,0,2,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0.4208235108583148
1287,2025-03-06,2025-03-14,9874.81,3,4.6,1,3,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.5534297362343459
1288,2025-01-28,2025-02-11,10839.71,9,3.1,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0.4893990168152262
1289,2025-04-28,2025-04-28,16660.9,0,5.0,0,0,4,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5066973794814618
1290,2025-05-24,2025-05-27,13523.45,0,4.5,0,5,5,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.48862149751718237
1291,2025-01-31,2025-02-01,18118.85,0,5.0,0,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.35923135799110534
1292,2025-03-31,2025-04-15,13689.37,10,3.2,1,0,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.3836214323370579
1293,2025-05-10,2025-05-12,18344.72,0,1.0,0,5,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.6676983877578562
1294,2025-06-29,2025-07-11,13774.43,7,1.7,1,6,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0.5849813226594913
1295,2025-06-03,2025-06-13,2190.6,5,4.0,1,1,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.41739907657187203
1296,2025-04-28,2025-05-06,7600.69,3,2.6,1,0,4,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5595625314680333
1297,2025-06-08,2025-06-07,583.02,0,1.7,0,6,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.4639366404177274
1298,2025-05-24,2025-05-25,10421.06,0,4.8,0,5,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.3311897746870533
1299,2025-06-27,2025-07-05,18063.14,3,5.0,1,4,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.5042739374842035
1300,2025-06-30,2025-07-05,10251.84,0,4.0,0,0,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.48032827334633205
1301,2025-03-25,2025-03-23,13828.87,0,4.9,0,1,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.35113638177941164
1302,2025-03-06,2025-03-14,5369.5,3,4.2,1,3,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.43432944747656776
1303,2025-04-07,2025-04-16,5686.52,4,1.3,1,0,4,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.5632472144610357
1304,2025-05-20,2025-05-30,13654.55,5,1.7,1,1,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.5114126907290386
1305,2025-04-10,2025-04-21,16435.21,6,3.3,1,3,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0.540438279027557
1306,2025-03-21,2025-03-20,9664.48,0,1.8,0,4,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0.44879577701667644
1307,2025-05-05,2025-05-17,10027.04,7,1.1,1,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.558215044791718
1308,2025-01-09,2025-01-23,4497.54,9,2.6,1,3,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.6018507838214469
1309,2025-03-14,2025-03-13,7512.89,0,3.2,0,4,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.6096484867282259
1310,2025-05-24,2025-06-06,14649.37,8,1.3,1,5,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0.565592358392756
1311,2025-01-01,2025-01-11,15190.37,5,2.0,1,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.6602071013728396
1312,2025-03-02,2025-03-17,3714.19,10,4.9,1,6,3,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.5192696210768727
1313,2025-01-22,2025-02-02,10411.67,6,3.3,1,2,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5609547163752546
1314,2025-02-05,2025-02-19,8021.29,9,4.1,1,2,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0.5772343040979391
1315,2025-06-25,2025-07-02,3426.75,2,2.3,1,2,6,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.5784447979092389
1316,2025-05-11,2025-05-26,12047.63,10,1.7,1,6,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.5365138294970718
1317,2025-04-23,2025-04-24,2330.13,0,2.8,0,2,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.4919116474649162
1318,2025-02-14,2025-02-12,18131.18,0,3.1,0,4,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.49350777388749173
1319,2025-06-17,2025-06-25,10397.28,3,4.8,1,1,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0.35527555563874874
1320,2025-06-30,2025-07-07,4295.81,2,4.0,1,0,6,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5155229798228774
1321,2025-06-14,2025-06-28,6078.6,9,1.1,1,5,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0.4911808782554716
1322,2025-04-20,2025-04-27,12904.87,2,1.9,1,6,4,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.5297596951821237
1323,2025-02-23,2025-02-24,13306.35,0,4.2,0,6,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5333508864887441
1324,2025-06-02,2025-06-11,2224.71,4,3.9,1,0,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.5683827026733146
1325,2025-03-16,2025-03-19,2306.58,0,2.7,0,6,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5295176155452559
1326,2025-02-18,2025-02-27,19386.41,4,2.8,1,1,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.4543976799993001
1327,2025-04-12,2025-04-27,16225.49,10,1.4,1,5,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.6297237068261077
1328,2025-02-03,2025-02-02,6823.59,0,3.8,0,0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.5851696131783632
1329,2025-05-30,2025-06-06,7196.34,2,4.9,1,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.3710376396344733
1330,2025-03-23,2025-03-25,7982.24,0,3.1,0,6,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6488778184170806
1331,2025-04-30,2025-05-03,15500.32,0,5.0,0,2,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.4728989563976804
1332,2025-02-06,2025-02-10,16292.49,0,1.8,0,3,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.6225548072437516
1333,2025-05-21,2025-06-05,13991.3,10,3.7,1,2,5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.5079160503812261
1334,2025-05-23,2025-05-31,19056.8,3,2.2,1,4,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.6638220817059725
1335,2025-06-16,2025-06-16,6718.81,0,2.0,0,0,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.4756597677540911
1336,2025-05-20,2025-05-22,2615.16,0,1.8,0,1,5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5360858796790381
1337,2025-02-11,2025-02-12,5936.14,0,3.4,0,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.3874104891109578
1338,2025-05-06,2025-05-16,4594.46,5,1.5,1,1,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6798824144796851
1339,2025-02-08,2025-02-17,13732.06,4,4.3,1,5,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.5336830875282417
1340,2025-05-03,2025-05-06,13598.52,0,3.9,0,5,5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.5320120835009244
1341,2025-05-13,2025-05-23,4286.86,5,3.8,1,1,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0.40089348975071554
1342,2025-06-20,2025-06-22,3914.01,0,4.0,0,4,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.36813509803820704
1343,2025-03-28,2025-04-10,1254.02,8,4.3,1,4,3,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.5265831085731573
1344,2025-06-25,2025-07-10,10671.16,10,3.1,1,2,6,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5558506543838103
1345,2025-02-09,2025-02-11,7893.72,0,4.8,0,6,2,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.4917524114378792
1346,2025-03-16,2025-03-15,11434.63,0,2.4,0,6,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.5665831080775422
1347,2025-02-08,2025-02-09,6986.07,0,1.3,0,5,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.555357587977648
1348,2025-02-06,2025-02-17,12329.98,6,1.4,1,3,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5392590791368734
1349,2025-04-30,2025-05-06,1382.89,1,2.2,1,2,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.41062270442269855
1350,2025-01-26,2025-01-24,14787.87,0,3.8,0,6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.6001997080807432
1351,2025-06-25,2025-07-04,6573.65,4,3.6,1,2,6,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.5326453247852073
1352,2025-02-21,2025-02-26,15293.67,0,2.3,0,4,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.42975892484413303
1353,2025-04-03,2025-04-17,11862.59,9,2.4,1,3,4,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5998214015009047
1354,2025-04-03,2025-04-16,16993.09,8,4.7,1,3,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.5746660011315401
1355,2025-04-03,2025-04-10,11782.65,2,1.1,1,3,4,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5785575532869146
1356,2025-02-08,2025-02-18,697.78,5,1.0,1,5,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.5110886996469514
1357,2025-02-23,2025-03-05,19944.96,5,3.8,1,6,2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.502336827576527
1358,2025-06-22,2025-07-03,1078.06,6,1.5,1,6,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0.5443742267531738
1359,2025-04-30,2025-05-03,14302.64,0,2.2,0,2,4,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5524082787854805
1360,2025-01-30,2025-02-12,13607.26,8,2.6,1,3,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.4675024833515484
1361,2025-04-14,2025-04-14,9330.49,0,2.4,0,0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.4998457193646023
1362,2025-06-05,2025-06-13,6891.09,3,1.0,1,3,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.4627907526477279
1363,2025-03-31,2025-04-11,12040.43,6,1.2,1,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.5718668933096034
1364,2025-02-24,2025-03-07,6839.41,6,3.0,1,0,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.536277398884356
1365,2025-05-21,2025-05-19,3306.29,0,4.3,0,2,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.4931593689526017
1366,2025-02-07,2025-02-19,8474.43,7,3.3,1,4,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.4574478158105968
1367,2025-02-10,2025-02-12,7677.32,0,1.7,0,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.5338016255882174
1368,2025-04-01,2025-04-11,3628.23,5,1.1,1,1,4,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.40270151143996086
1369,2025-01-30,2025-02-09,4796.85,5,3.2,1,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.3951200685894166
1370,2025-02-09,2025-02-22,11266.34,8,4.0,1,6,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.4756099437891213
1371,2025-01-27,2025-02-02,9200.61,1,3.4,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.4878234475792132
1372,2025-06-08,2025-06-20,6460.81,7,3.4,1,6,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.5172057822148242
1373,2025-02-03,2025-02-03,10386.11,0,4.7,0,0,2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.46714334280939923
1374,2025-06-07,2025-06-09,7355.37,0,1.9,0,5,6,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0.4759201273318552
1375,2025-05-16,2025-05-21,17301.85,0,1.1,0,4,5,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0.45564434978095225
1376,2025-04-19,2025-05-04,5244.79,10,4.7,1,5,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5022947852146655
1377,2025-03-13,2025-03-17,4410.47,0,3.7,0,3,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.4677965157564171
1378,2025-06-28,2025-06-26,5141.74,0,2.5,0,5,6,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0.42790505129418666
1379,2025-04-01,2025-03-30,18413.99,0,5.0,0,1,4,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0.29228421636088736
1380,2025-04-05,2025-04-07,2962.04,0,3.9,0,5,4,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0.5693308452623673
1381,2025-04-15,2025-04-16,6430.64,0,3.7,0,1,4,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.46228265097390414
1382,2025-04-25,2025-05-06,19564.66,6,4.3,1,4,4,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.487766443186631
1383,2025-06-10,2025-06-13,1894.69,0,4.8,0,1,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.3615650567548128
1384,2025-06-24,2025-07-07,10936.98,8,2.6,1,1,6,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.4862387240088652
1385,2025-03-04,2025-03-17,7005.95,8,2.3,1,1,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.5547677345908795
1386,2025-06-22,2025-06-20,8959.68,0,2.2,0,6,6,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.33878648469686173
1387,2025-04-14,2025-04-29,3906.96,10,3.4,1,0,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6317205595641143
1388,2025-02-27,2025-03-07,10324.15,3,2.8,1,3,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,0.5228922479151407
1389,2025-05-09,2025-05-20,19898.12,6,4.4,1,4,5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.5491038372798208
1390,2025-02-21,2025-03-07,4131.25,9,2.7,1,4,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.5252014837517371
1391,2025-03-15,2025-03-14,18703.03,0,1.1,0,5,3,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5862821348506333
1392,2025-02-06,2025-02-08,17959.69,0,4.3,0,3,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.37106824004653655
1393,2025-06-24,2025-06-27,14068.1,0,2.4,0,1,6,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5175731366038472
1394,2025-06-11,2025-06-26,17798.05,10,3.7,1,2,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.5938561574487954
1395,2025-06-06,2025-06-13,13531.56,2,2.9,1,4,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.34652070706952026
1396,2025-05-10,2025-05-12,6631.28,0,3.6,0,5,5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.3952995851515563
1397,2025-01-26,2025-02-04,12146.86,4,4.0,1,6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6397110141552758
1398,2025-06-10,2025-06-21,12906.15,6,2.8,1,1,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.4882786062580607
1399,2025-05-10,2025-05-25,10006.26,10,1.8,1,5,5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5424069220267734
1400,2025-05-11,2025-05-21,6002.83,5,1.5,1,6,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.6401440446236172
1401,2025-01-13,2025-01-17,7621.66,0,2.2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.5021869138998378
1402,2025-02-22,2025-02-26,8116.44,0,4.9,0,5,2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.4711255647938866
1403,2025-01-31,2025-02-03,6599.69,0,3.7,0,4,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.5869207390505679
1404,2025-03-26,2025-03-31,11631.44,0,3.7,0,2,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.3067488167998826
1405,2025-02-14,2025-03-01,1257.96,10,3.4,1,4,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.5896744659451584
1406,2025-05-17,2025-05-17,7012.69,0,4.3,0,5,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.305639900151451
